ID,SURFACE,ROUNDNESS,SHORT_AXIS,LONG_AXIS,VOLUME,PIXEL_SCALE
0,3444.0,0.3084645759330712,18.38904956903058,59.61478563107527,63331.886715741304,34.2658
1,222.0,0.6493038414476133,6.77369342937183,10.432239880592698,1503.759941320546,34.2658
2,1428.0,0.5363099937596001,15.613386562435027,29.112615360723066,22295.916011157216,34.2658
3,2995.0,0.5284803246033002,22.445944697532195,42.47262131164688,67225.60436910894,34.2658
4,288.0,0.7155834917814029,8.099374194917415,11.318559312700884,2332.6197681362155,34.2658
5,496.0,0.5822402577811536,9.587756972943474,16.467011418072058,4755.5274585799625,34.2658
6,540.0,0.37419474661041474,8.019933858220533,21.432513232395337,4330.764283439087,34.2658
7,810.0,0.36673128012834183,9.723923876220317,26.515119934185375,7876.378339738457,34.2658
8,760.0,0.7554571163800275,13.518757200129846,17.894804227814472,10274.255472098681,34.2658
9,223.0,0.6809685195476092,6.952500245615493,10.209723424857112,1550.407554772255,34.2658
10,544.0,0.6155858701175115,10.324495393474658,16.77181997615341,5616.525494050214,34.2658
11,925.0,0.17714656924579675,7.22208013472522,40.76895288163524,6680.424124620829,34.2658
12,2797.0,0.3034381924584466,16.43638926544457,54.16717365825793,45972.58077544847,34.2658
13,854.0,0.7630157130468108,14.401931462099922,18.87501294644553,12299.249468633334,34.2658
14,5357.0,0.5685225230286176,31.135778153554266,54.766129559280444,166794.3635685902,34.2658
15,755.0,0.33811749599102814,9.01430734763174,26.660280685004643,6805.802047461963,34.2658
16,390.0,0.5034488148414873,7.905603495692638,15.70289424195337,3083.185363320129,34.2658
17,2581.0,0.503554117080779,20.339587527472855,40.39205884242631,52496.47540840744,34.2658
18,2437.0,0.7816429279882142,24.62391082484143,31.502761610366306,60008.47068013858,34.2658
19,1079.0,0.7248572781101824,15.778366438659907,21.767549164708125,17024.85738731404,34.2658
20,193.0,0.6342707218635465,6.242248454540765,9.841615321925088,1204.7539517263674,34.2658
21,2501.0,0.5719069280979385,21.337551795031008,37.30948297128685,53365.217039372554,34.2658
22,921.0,0.35441481467933084,10.193206262798538,28.760666429875954,9387.942968037454,34.2658
23,1202.0,0.45309191448891983,13.166503338000572,29.05923261255317,15826.13701227669,34.2658
24,1660.0,0.492681934446672,16.134756911536034,32.74882999243087,26783.696473149812,34.2658
25,457.0,0.39935761765234645,7.621915859181832,19.085440022373515,3483.215547646097,34.2658
26,299.0,0.45239798357701216,6.561769764933113,14.504418682529554,1961.9691597150008,34.2658
27,677.0,0.6560311623217969,11.889993924392952,18.124129778092254,8049.525886814027,34.2658
28,272.0,0.5574529253801824,6.947261000330971,12.462507028002308,1889.6549920900243,34.2658
29,284.0,0.7225604212825748,8.082046005218022,11.185287440560408,2295.301065481918,34.2658
30,817.0,0.6971451768279534,13.464731744222467,19.314100121136452,11000.685835029755,34.2658
31,539.0,0.35317298854667634,7.784185672981643,22.04071637815207,4195.6760777371055,34.2658
32,784.0,0.4124326165928655,10.145176259138522,24.59838492636331,7953.818187164602,34.2658
33,497.0,0.31752741895282355,7.087513100079021,22.32094829307337,3522.4940107392736,34.2658
34,258.0,0.4704393895599548,6.215652918654476,13.212441510198683,1603.6384530128548,34.2658
35,775.0,0.4090061467892115,10.044789322107862,24.55901800244734,7784.711724633594,34.2658
36,1607.0,0.400168984926596,14.307202196179112,35.75290123696997,22991.673929259836,34.2658
37,1005.0,0.8090157693025596,16.087426955073568,19.885183411124725,16167.864089848936,34.2658
38,1823.0,0.4501129526241457,16.161406472145515,35.90522418411862,29462.24399872127,34.2658
39,1192.0,0.685812521842697,16.13117105728011,23.521254779567982,19228.355900277893,34.2658
40,652.0,0.2725672429127708,7.52117497077311,27.59383295805688,4903.806080944068,34.2658
41,1127.0,0.7286579985202398,16.16772412051318,22.18835743702345,18221.025083818353,34.2658
42,945.0,0.42366208442337083,11.2888776780584,26.64594754431053,10667.989405765187,34.2658
43,189.0,0.7305563073367962,6.629531111806755,9.074634008669852,1252.9813801314767,34.2658
44,352.0,0.8603259898392452,9.818110526122318,11.412081748171838,3455.9749051950557,34.2658
45,190.0,0.6798020175705409,6.411993725798094,9.432148713993397,1218.278807901638,34.2658
46,476.0,0.44757872870262944,8.234993471473489,18.398983113750262,3919.856892421381,34.2658
47,2687.0,0.4918135568555223,20.509692299059473,41.702169476968095,55109.54320757281,34.2658
48,423.0,0.5967480343210733,8.963770854300936,15.02103122048674,3791.6750713692963,34.2658
49,1076.0,0.5900517231908878,14.215961571844185,24.09273799755547,15296.374651304344,34.2658
50,2259.0,0.4784517926423503,18.548221441876372,38.767168870744385,41900.43223719872,34.2658
51,314.0,0.6023567865883371,7.759197235334581,12.881397550580555,2436.3879318950585,34.2658
52,110.0,0.7985028836513931,5.287612866064931,6.621908291533953,581.6374152671424,34.2658
53,184.0,0.4821297088667942,5.313931134947015,11.02178736804452,977.7633288302508,34.2658
54,228.0,0.6303894628327418,6.763896597508808,10.729710752324932,1542.1684242320082,34.2658
55,204.0,0.6861844574319478,6.67514318164299,9.72791369630373,1361.7292090551698,34.2658
56,2046.0,0.4543080721662265,17.2009766008045,37.861921578428046,35193.198125246,34.2658
57,109.0,0.6670828853615887,4.810920850241835,7.211878697253791,524.3903726763599,34.2658
58,868.0,0.7375508438342332,14.275157492479371,19.354811416482843,12390.836703472096,34.2658
59,5724.0,0.34359605623793804,25.020671521300113,72.8200195172597,143218.32378792187,34.2658
60,567.0,0.523076337734424,9.716260058444696,18.575223839274166,5509.119453138143,34.2658
61,851.0,0.3848749030156741,10.210561839311445,26.529560018870903,8689.18812525404,34.2658
62,170.0,0.6195974270958836,5.790343487632857,9.345331717681251,984.3583928975856,34.2658
63,1080.0,0.5801247949824614,14.122047091704628,24.34311929751524,15251.810859040996,34.2658
64,1780.0,0.5865398914996724,18.22988135089788,31.08037767778675,32449.188804598227,34.2658
65,1233.0,0.8689906401236193,18.46775699403877,21.25196307225083,22770.744373649806,34.2658
66,513.0,0.47674374770685185,8.823202551263863,18.507222367789122,4526.302908798361,34.2658
67,237.0,0.7609048409358903,7.576426426466152,9.957127381588705,1795.6130630724779,34.2658
68,273.0,0.48830940300609654,6.5140926432376824,13.340092578877398,1778.3472916038872,34.2658
69,798.0,0.4121138157078487,10.23140076502924,24.826638600930515,8164.657810493334,34.2658
70,211.0,0.8296305863297938,7.464636581538792,8.997542646735855,1575.0383187046848,34.2658
71,888.0,0.3663281619876156,10.175756359445586,27.777707027038772,9036.07164718768,34.2658
72,1232.0,0.3864419850650434,12.310411482817164,31.85578161427039,15166.426946830747,34.2658
73,3462.0,0.4165812472005328,21.425869399464712,51.4326305935485,74176.35986094685,34.2658
74,214.0,0.6079592232351267,6.435305607863921,10.585094134471387,1377.155400082879,34.2658
75,212.0,0.6327134435451466,6.5342617158163865,10.32736348891904,1385.263483753074,34.2658
76,131.0,0.6959600374835798,5.387073027340757,7.740491892061917,705.7065665816392,34.2658
77,344.0,0.6024063582740657,8.121739553351963,13.482161072504756,2793.8784063530757,34.2658
78,830.0,0.5804445293407188,12.383530297070863,21.334562858463563,10278.330146568816,34.2658
79,535.0,0.7397094936091192,11.223609576472565,15.172996525583864,6004.6311234128225,34.2658
80,818.0,0.5732002753185681,12.216728169885986,21.3131931297421,9993.283642966737,34.2658
81,737.0,0.49844261076209184,10.813502591043934,21.69457898976709,7969.5514095993785,34.2658
82,452.0,0.6606843893108362,9.749701148740543,14.756972173824954,4406.864919230726,34.2658
83,158.0,0.7474682820817693,6.131263647868991,8.202707452405667,968.7396563633005,34.2658
84,551.0,0.31596137192730095,7.444197016031756,23.56046554242896,4101.752555833498,34.2658
85,328.0,0.5878891906245389,7.834471824245201,13.326443059656052,2569.706758352426,34.2658
86,2454.0,0.36296550957090484,16.838175127921183,46.39056517471082,41320.88176391859,34.2658
87,2132.0,0.5252449619719431,18.879896604172174,35.94493611759893,40251.939560095074,34.2658
88,175.0,0.8215531861869918,6.764908551347504,8.234291662533654,1183.8589964858131,34.2658
89,1983.0,0.43627814571143864,16.594652024503755,38.036862922489185,32907.194964590955,34.2658
