case_label,time_s,v_in_obs_ml,server_volume_obs_ml,server_volume_model_ml,server_volume_residual_ml,T1_obs_C,T1_model_C,T1_residual_C,T2_obs_C,T2_model_C,T2_residual_C,T2_used_for_fit,q_in_mlps,q_bed_mlps,q_bed_transport_mlps,q_out_mlps,head_gate,liq_transport_gate,T_bulk_C,T_effluent_C,T_dripper_C
kinu29 4:12,0.0,0.0,0.0,0.0,0.0,24.4,23.0,-1.3999999999999986,24.2,23.0,-1.1999999999999993,False,6.540000000000001,0.0,0.0,0.0,9.64396123333809e-07,0.0,23.0,23.0,23.0
kinu29 4:12,5.0,32.7,5.0,0.07425474923803017,-4.9257452507619695,24.8,23.01468281193967,-1.7853171880603291,24.3,42.79979862422243,18.499798624222432,False,5.158888888888876,1.319162186870152,1.2377396478237481,1.319162186870152,0.698359840485881,0.938249326058144,85.89012916608849,42.799798624222426,24.07161460080816
kinu29 4:12,10.0,42.8,20.0,6.888253503755195,-13.111746496244805,47.8,29.180315925249097,-18.6196840747509,58.5,82.89046564321403,24.39046564321403,True,0.7855555555555508,2.429057897257787,2.1981737022693095,2.429057897257787,0.654013794019869,0.9049232643709001,84.0328273143336,82.89046564321403,26.02147368885494
kinu29 4:12,15.0,42.8,20.0,13.714046109811825,-6.285953890188175,46.0,35.38921697732659,-10.61078302267341,70.0,78.47723566311323,8.477235663113234,True,0.0,0.010766998946656307,0.008341112963148262,0.010766998946656307,0.011988342583714878,0.7746916375035954,78.49736016896222,78.47723566311323,27.282448465992847
kinu29 4:12,20.0,42.8,20.0,14.434450981161548,-5.5655490188384515,45.8,35.962102725322495,-9.837897274677502,76.8,73.65344183894125,-3.146558161058749,True,0.0,0.003222278106536998,0.002487608631622466,0.003222278106536998,0.004949234509555412,0.7720028998896084,73.58423716630806,73.65344183894125,28.3125658639789
kinu29 4:12,25.0,42.8,20.0,14.502214563229089,-5.497785436770911,48.3,36.01347689504634,-12.286523104953659,77.1,69.37191950751225,-7.728080492487749,True,0.0,0.0016791859196192136,0.0012944373850859614,0.0016791859196192136,0.003415295047135741,0.7708718781138483,69.2442728288693,69.37191950751225,29.192239416281748
kinu29 4:12,30.0,42.8,20.0,14.514516611654605,-5.485483388345395,50.4,36.021514141315166,-14.378485858684833,75.9,65.57073010491361,-10.329269895086398,True,0.6000000000000059,0.25886101459415095,0.19986825450863224,0.25886101459415095,0.3743930638546634,0.7717999920521714,65.44594586271792,65.57073010491361,29.94091925886654
kinu29 4:12,35.0,46.4,30.0,17.219336973339242,-12.780663026660758,50.9,37.36355060176604,-13.536449398233955,74.1,67.45760698167183,-6.642393018328164,True,1.570000000000177,0.8336032013450272,0.7035905643156589,0.8336032013450272,0.7453939814749773,0.8409569343452291,69.95111106628055,67.45760698167183,30.701085958764203
kinu29 4:12,40.0,80.6,45.0,28.34298401408652,-16.65701598591348,51.7,43.22238558405391,-8.477614415946093,76.0,81.96662042075025,5.966620420750246,True,5.835555555555496,4.680398853947163,4.5813749962890515,4.680398853947163,0.9490653182445767,0.9788414748987387,85.20909629797039,81.96662042075025,33.190366023157196
