raw_csv_path,stats_csv_path,particle_count,diameter_definition_hist,diameter_definition_model,hist_avg_diam_mm,hist_D10_mm,hist_D50_mm,hist_D90_mm,model_avg_diam_mm,model_D10_mm,model_D50_mm,model_D90_mm,model_Dv10_mm,model_Dv50_mm,model_Dv90_mm,model_Da10_mm,model_Da50_mm,model_Da90_mm,fines_num_lt_0p30mm,fines_num_lt_0p40mm,fines_num_lt_0p50mm,fines_vol_lt_0p30mm,fines_vol_lt_0p40mm,fines_vol_lt_0p50mm,aspect_ratio_mean,aspect_ratio_median,aspect_ratio_p90,roundness_mean,roundness_median,roundness_p10,recommended_D10_m,recommended_D50_m,recommended_D90_m,stats_avg_diam_mm,stats_std_diam_mm,stats_avg_surf_mm2,stats_std_surf_mm2,stats_eff_pct,stats_quality,hist_avg_diam_relerr_pct
/Users/latteine/Documents/coding/pour-over/data/kinu_28_light/4:20/PSD_export_data.csv,/Users/latteine/Documents/coding/pour-over/data/kinu_28_light/4:20/PSD_export_data_stats.csv,1921,diameter_hist_mm = (SHORT_AXIS + LONG_AXIS) / 10,diameter_eq_mm = sqrt(SHORT_AXIS * LONG_AXIS) / 5,1.638390471119476,0.539968617306214,1.2410491344614958,3.4179416106859386,1.5475996379312256,0.517088294582641,1.1994835078277375,3.2390575556198042,1.7297725082009,3.814856222234714,5.293770147977804,1.1888212206450686,3.183549399034338,5.014626706796775,0.024986985944820406,0.05726184279021343,0.09057782404997397,5.8673463313221276e-05,0.00020468099466573722,0.0004948350053021462,1.8047582747825337,1.6233880762465671,2.6287297690149867,0.620953713480138,0.6159956541704423,0.3804118672779023,0.000517088294582641,0.0011994835078277374,0.003239057555619804,0.9819408735000189,0.4072453052495114,0.8875443799379185,0.6572207036921497,88.41248722149896,1.3504510356290529,66.85225305670551
