case_label,time_s,v_in_obs_ml,server_volume_obs_ml,server_volume_model_ml,server_volume_residual_ml,T1_obs_C,T1_model_C,T1_residual_C,T2_obs_C,T2_model_C,T2_residual_C,T2_used_for_fit,q_in_mlps,q_bed_mlps,q_bed_transport_mlps,q_out_mlps,head_gate,liq_transport_gate,T_bulk_C,T_effluent_C,T_dripper_C
kinu29 4:11,0.0,0.0,0.0,0.0,0.0,24.6,23.0,-1.6000000000000014,25.5,23.0,-2.5,False,5.859999999999999,0.0,0.0,0.0,9.64396123333809e-07,0.0,23.0,23.0,23.0
kinu29 4:11,5.0,29.3,10.0,0.010258370272961182,-9.989741629727039,24.6,23.001163192789022,-1.5988368072109793,70.8,31.58389244379503,-39.21610755620497,False,4.668333333333322,0.33138588879889086,0.3047591297714097,0.33138588879889086,0.6686192270940824,0.9195318000383438,85.18084934043767,31.58389244379503,24.74847671979157
kinu29 4:11,10.0,39.1,25.0,2.7123030918299555,-22.287696908170044,25.3,24.86379647939401,-0.4362035206059893,69.9,74.03275853619873,4.132758536198722,True,0.7622222222222185,1.6555452191828681,1.56069917652686,1.6555452191828681,0.7310557193139607,0.9427109015003167,82.36592532132443,74.03275853619873,28.219449440413804
kinu29 4:11,15.0,39.1,30.0,8.871037206162576,-21.128962793837424,26.9,30.64722583317931,3.7472258331793107,71.7,76.85371088875775,5.153710888757743,True,0.0,0.5598910706584092,0.4558367316767835,0.5598910706584092,0.5201834816233014,0.8141251068772571,77.07314703010867,76.85371088875775,30.792912698647758
kinu29 4:11,20.0,39.1,35.0,11.318939223854585,-23.681060776145415,29.9,32.704085645062975,2.804085645062976,74.1,72.63919428739824,-1.4608057126017542,True,0.0,0.010877082300146643,0.008075915993044167,0.010877082300146643,0.027518360765014353,0.7424686373628104,72.65274418902149,72.63919428739824,32.43799650372553
kinu29 4:11,25.0,39.1,40.0,11.594787806424193,-28.405212193575807,29.6,32.89634647831523,3.296346478315229,73.1,68.8779593313338,-4.222040668666196,True,0.0,0.002993569757980928,0.0022128328623235902,0.002993569757980928,0.010396770091983004,0.7391950235826686,68.81230825158214,68.8779593313338,33.795024497671136
kinu29 4:11,30.0,39.1,45.0,11.628515748199614,-33.37148425180038,34.4,32.894283359913715,-1.505716640086284,70.9,65.58608361372627,-5.313916386273732,True,2.1500000000000203,0.28860298384920274,0.21526694843325433,0.28860298384920274,0.5128206677593157,0.7445703434891937,65.61262714811191,65.58608361372627,34.925475592856486
kinu29 4:11,35.0,52.0,50.0,16.08911888018533,-33.91088111981467,34.2,35.66871796152536,1.468717961525357,69.6,75.98796439832856,6.387964398328563,True,3.1216666666667794,1.9495739985241356,1.8380362792431397,1.9495739985241356,0.9186723240314776,0.9427986216459284,79.44592149476922,75.98796439832856,36.87275616040401
kinu29 4:11,40.0,84.4,60.0,27.427099437896622,-32.57290056210338,33.9,42.42850663757492,8.528506637574921,74.3,83.21470345164182,8.914703451641827,True,4.19555555555542,3.456219168709214,3.388372688354927,3.4583366731488323,0.9526724697265645,0.9803705442118748,85.82409613929094,83.21470345164182,41.650376800871705
