wetbed_struct_gain,wetbed_struct_rate,wetbed_impact_release_rate,rmse_ml,velocity_rmse_mlps,drain_time_error_s,brew_time_s,drain_time_s,chi_max,ey_pct,score
0.3,0.03,0.0,13.619555496478519,1.1788025930499149,-1.651835372636242,106.91879866518354,133.34816462736376,0.20883909345007712,10.902806516980394,15.51990621586429
0.15,0.13,0.3,13.616952664800568,1.1776216221482758,-1.8520578420467189,106.91879866518354,133.14794215795328,0.4335411975806615,10.900280268184396,15.53154972538672
0.7,0.13,0.9,13.4172511595157,1.2043399730167326,3.9543937708565124,109.72191323692992,138.9543937708565,0.4067769834591401,10.990080145034613,15.540112620709321
0.3,0.05,0.3,13.65086054361833,1.1766206239168477,-1.8520578420467189,106.71857619577308,133.14794215795328,0.20050146644967867,10.897858775532171,15.56395610685734
0.7,0.16,1.8,13.440973272899548,1.2090713497965149,3.9543937708565124,109.72191323692992,138.9543937708565,0.4427859412056369,10.988408417015707,15.57093179926284
0.15,0.16,0.6,13.65978813435304,1.17838135295333,-1.8520578420467189,106.71857619577308,133.14794215795328,0.483392280618731,10.899305438811043,15.575524791146773
0.3,0.08,0.9,13.664011398260879,1.1792618106800083,-1.8520578420467189,106.71857619577308,133.14794215795328,0.27771736174135764,10.900388519713175,15.581068741644629
0.7,0.05,0.0,13.414899837214952,1.2030412150648615,4.555061179087886,110.3225806451613,139.5550611790879,0.31632671259470513,11.001289600049994,15.583866554139274
0.45,0.05,0.9,13.668437368059793,1.1790939054364,-1.8520578420467189,106.71857619577308,133.14794215795328,0.185369524043917,10.899623480848387,15.58524285357813
0.7,0.03,0.9,13.671407380465364,1.178721326548911,-1.8520578420467189,106.71857619577308,133.14794215795328,0.11628705612570277,10.897865705126613,15.587653997652469
0.3,0.1,1.8,13.672322276023735,1.1805880954139758,-1.8520578420467189,106.71857619577308,133.14794215795328,0.3099477621973287,10.900385644777487,15.591369046508436
0.45,0.03,0.3,13.687992821118138,1.176358064460661,-2.0522803114571673,106.71857619577308,132.94771968854283,0.12632793507139997,10.896277720029868,15.616712342725704
0.3,0.08,1.2,13.703627789364115,1.179424090160482,-1.8520578420467189,106.71857619577308,133.14794215795328,0.27010756175183626,10.897287164568965,15.620928551968575
1.0,0.08,0.6,13.474914529947224,1.2026217637584766,4.555061179087886,110.12235817575083,139.5550611790879,0.28749217568390056,10.999073125704228,15.64325206991197
0.45,0.05,1.2,13.714409792659804,1.1794994851503402,-2.0522803114571673,106.71857619577308,132.94771968854283,0.1799158276411872,10.896782439383536,15.647841445301887
0.15,0.16,0.9,13.717987541383517,1.1787051973142717,-2.0522803114571673,106.71857619577308,132.94771968854283,0.47022117457262286,10.895753133991926,15.650227762271497
0.7,0.03,1.2,13.72355854512982,1.179090791925423,-2.0522803114571673,106.71857619577308,132.94771968854283,0.11273069280735323,10.895221233062525,15.656377157934527
0.15,0.13,0.6,13.728038002339138,1.177579386365195,-2.0522803114571673,106.71857619577308,132.94771968854283,0.418111094408293,10.893963047467599,15.658589506803505
0.15,0.1,0.3,13.719791606009084,1.1766171619883101,-2.2525027808676157,106.71857619577308,132.74749721913238,0.3566534731648027,10.893918019662628,15.664917571460958
1.0,0.1,1.2,13.508097561858502,1.2097900979604663,4.555061179087886,110.12235817575083,139.5550611790879,0.32449705750915553,10.998437115273864,15.687187603126233
0.7,0.1,0.3,13.519373573509625,1.200077980828643,4.7552836484983345,110.3225806451613,139.75528364849833,0.3574264180694023,11.004020572809354,15.699913236632456
0.45,0.1,0.0,13.515927951307528,1.2039963243538025,4.7552836484983345,110.52280311457176,139.75528364849833,0.5021240928715881,11.00579126584436,15.702345129718099
0.3,0.08,1.8,13.759540726433935,1.1794076807416631,-2.2525027808676157,106.51835372636263,132.74749721913238,0.2579945346045395,10.893641906285946,15.708852470015838
0.15,0.05,0.0,13.764073917008192,1.1778759367357112,-2.2525027808676157,106.71857619577308,132.74749721913238,0.31336425841884014,10.893757179339671,15.711088044581167
