raw_csv_path,stats_csv_path,particle_count,diameter_definition_hist,diameter_definition_model,hist_avg_diam_mm,hist_D10_mm,hist_D50_mm,hist_D90_mm,model_avg_diam_mm,model_D10_mm,model_D50_mm,model_D90_mm,model_Dv10_mm,model_Dv50_mm,model_Dv90_mm,model_Da10_mm,model_Da50_mm,model_Da90_mm,fines_num_lt_0p30mm,fines_num_lt_0p40mm,fines_num_lt_0p50mm,fines_vol_lt_0p30mm,fines_vol_lt_0p40mm,fines_vol_lt_0p50mm,aspect_ratio_mean,aspect_ratio_median,aspect_ratio_p90,roundness_mean,roundness_median,roundness_p10,recommended_D10_m,recommended_D50_m,recommended_D90_m,stats_avg_diam_mm,stats_std_diam_mm,stats_avg_surf_mm2,stats_std_surf_mm2,stats_eff_pct,stats_quality,hist_avg_diam_relerr_pct
/Users/latteine/Documents/coding/pour-over/data/kinu_27_light/4:12/PSD_export_data.csv,/Users/latteine/Documents/coding/pour-over/data/kinu_27_light/4:12/PSD_export_data_stats.csv,3189,diameter_hist_mm = (SHORT_AXIS + LONG_AXIS) / 10,diameter_eq_mm = sqrt(SHORT_AXIS * LONG_AXIS) / 5,1.6693334298949916,0.5415034188345714,1.28766137712905,3.3892457945608565,1.5677140287248166,0.517088294582641,1.2463355264843006,3.1156340637332187,1.8159544104586083,4.203874983978955,6.399014280237452,1.2514330345744633,3.209440436728413,5.943034996611868,0.02947632486672938,0.06334274067105676,0.09219190968955786,6.34983964384304e-05,0.00019480723905587405,0.0004264979508583877,1.832600841680791,1.609793635343246,2.7457506478548335,0.6155764197032235,0.6211976355508303,0.3641991648589715,0.000517088294582641,0.0012463355264843005,0.0031156340637332187,1.0573142062244703,0.5295135115408504,1.098220581877182,1.1173456779003126,88.83602244482854,0.9828834563900851,57.88432805191953
